iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ARM,forestry-and-land-use,removals,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,-3155381.640162999,,annual,,
ARM,forestry-and-land-use,removals,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,-853840.8013959997,,annual,,
ARM,forestry-and-land-use,removals,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,-2467548.8457328,,annual,,
ARM,forestry-and-land-use,removals,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,-5147092.4644318,,annual,,
ARM,forestry-and-land-use,removals,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,-5147092.464431798,,annual,,
ARM,forestry-and-land-use,removals,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,-428924.3720359833,,annual,,
ASM,forestry-and-land-use,removals,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2024-01-01 00:00:00,2024-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ASM,forestry-and-land-use,removals,2025-01-01 00:00:00,2025-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ATA,forestry-and-land-use,removals,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,0.0,,annual,,
ATA,forestry-and-land-use,removals,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,0.0,,annual,,
